CVE_ENT,CLAVE_CCT,TURNO,NOMBRE,CVE_MUN,NOMBRE_MUNICIPIO,CVE_LOC,NOMBRE_LOCALIDAD,NIVEL_EDUC,MODALIDAD,SERVICIO_ALIMENTACION
1,01DPR0218T,1,NAZARIO S. ORTIZ GARZA,11,SAN FRANCISCO DE LOS ROMO,80,VIÑEDOS RIVIER,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0219S,1,JUSTO SIERRA,5,JESÚS MARÍA,40,LAS JAULAS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0220H,1,J. GUADALUPE VICTORIA,11,SAN FRANCISCO DE LOS ROMO,6,BORROTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0221G,1,IEP 26 DOLORES JIMENEZ Y MURO,6,PABELLÓN DE ARTEAGA,1,PABELLÓN DE ARTEAGA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0223E,1,ADOLFO LOPEZ MATEOS,5,JESÚS MARÍA,78,EJIDO LA GUAYANA (RANCHO SECO),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0224D,1,MIGUEL HIDALGO,7,RINCÓN DE ROMOS,10,LA BOQUILLA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0225C,1,ADOLFO LOPEZ MATEOS,3,CALVILLO,1,CALVILLO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0226B,1,EMILIANO ZAPATA,7,RINCÓN DE ROMOS,40,SAN JACINTO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0228Z,1,J. LUIS MOYA,7,RINCÓN DE ROMOS,24,EL MILAGRO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0229Z,1,JOSEFA ORTIZ DE DOMINGUEZ,8,SAN JOSÉ DE GRACIA,30,TÚNEL DE POTRERILLO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0230O,1,NI¥OS HEROES,7,RINCÓN DE ROMOS,23,MAR NEGRO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0232M,1,NI¥OS HEROES,8,SAN JOSÉ DE GRACIA,23,SAN ANTONIO DE LOS RÍOS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0233L,1,FRANCISCO I. MADERO,8,SAN JOSÉ DE GRACIA,18,PAREDES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0234K,1,VICENTE GUERRERO,8,SAN JOSÉ DE GRACIA,11,LA CONGOJA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0235J,1,20 DE NOVIEMBRE,8,SAN JOSÉ DE GRACIA,22,RANCHO VIEJO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0237H,1,AQUILES SERDAN,8,SAN JOSÉ DE GRACIA,1,SAN JOSÉ DE GRACIA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0238G,1,FRANCISCA LOERA,7,RINCÓN DE ROMOS,44,EL VALLE DE LAS DELICIAS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0239F,1,RICARDO FLORES MAGON,9,TEPEZALÁ,4,LOS ALAMITOS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0240V,1,HEROE DE NACOZARI,7,RINCÓN DE ROMOS,35,RINCÓN DE ROMOS [ESTACIÓN],PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0243S,1,LIC. BENITO JUAREZ,6,PABELLÓN DE ARTEAGA,264,EJIDO EL MEZQUITE (OJO DE AGUA DEL MEZQUITE),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0244R,1,LIC. ADOLFO LOPEZ MATEOS,1,AGUASCALIENTES,863,COTORINA (COYOTES),PRIMARIA,PRIMARIA GENERAL,SI
1,01DPR0245Q,1,JOSE MARIA MORELOS,9,TEPEZALÁ,6,EL BARRANCO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0247O,1,LEONA VICARIO,1,AGUASCALIENTES,461,TANQUE EL TRIGO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0248N,1,FRANCISCO I. MADERO,2,ASIENTOS,2,LAS ADJUNTAS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0249M,1,JOSE MARIA MORELOS,4,COSÍO,1,COSÍO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0250B,1,BENITO JUAREZ,10,EL LLANO,80,SANDOVALES (SAN MIGUEL DE LOS SANDOVALES),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0251A,1,NI¥OS HEROES,2,ASIENTOS,19,LA ESPERANZA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0253Z,1,NIÑOS HEROES DE CHAPULTEPEC,3,CALVILLO,55,OJOCALIENTE,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0254Y,1,GUADALUPE VICTORIA,2,ASIENTOS,17,LA DICHOSA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0255X,1,JULIO MACIAS,2,ASIENTOS,15,CHARCO AZUL,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0257V,1,ESCUADRON 201,2,ASIENTOS,9,EMANCIPACIÓN (BORUNDA) [COLONIA],PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0258U,1,MIGUEL HIDALGO,2,ASIENTOS,14,CRISÓSTOMOS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0259T,1,IGNACIO ALLENDE,2,ASIENTOS,12,CLAVELLINAS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0261H,1,JAIME NUNO,2,ASIENTOS,13,SAN PEDRO [COLONIA],PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0269Z,1,18 DE MARZO,3,CALVILLO,47,MESA GRANDE,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0270P,1,SOR JUANA INES DE LA CRUZ,3,CALVILLO,33,JALTICHE DE ARRIBA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0271O,1,BRAZO Y CEREBRO,3,CALVILLO,32,JALTICHE DE ABAJO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0272N,1,PROF. EDMUNDO GAMEZ OROZCO,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0276J,1,LIC. ADOLFO LOPEZ MATEOS,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0278H,1,CLUB DE LEONES NUM. 1,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0279G,1,FRANCISCO DE RIVERO Y GUTIERREZ,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0280W,1,FRAY BARTOLOME DE LAS CASAS,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0281V,1,EDMUNDO GAMES OROZCO,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0282U,1,ENRIQUE C. REBSAMEN,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0283T,1,LIC. FRANCISCO PRIMO VERDAD,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0284S,1,FRANCISCO ZARCO,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0285R,1,16 DE SEPTIEMBRE,1,AGUASCALIENTES,422,SANTA CRUZ DE LA PRESA (LA TLACUACHA),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0286Q,1,NI¥OS HEROES,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0287P,1,IGNACIO ZARAGOZA,1,AGUASCALIENTES,410,SAN PEDRO CIENEGUILLA,PRIMARIA,PRIMARIA GENERAL,SI
1,01DPR0288O,1,MELCHOR OCAMPO,1,AGUASCALIENTES,389,SAN JOSÉ DE LA ORDEÑA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0289N,1,22 DE OCTUBRE,10,EL LLANO,84,SAN GERÓNIMO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0290C,1,16 DE SEPTIEMBRE,3,CALVILLO,45,LA MEDIA LUNA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0291B,1,FELIPE CARRILLO PUERTO,3,CALVILLO,36,LA LABOR,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0293Z,1,RICARDO FLORES MAGON,1,AGUASCALIENTES,355,EL SALTO DE LOS SALADO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0295Y,1,JOSEFA ORTIZ DE DOMINGUEZ,2,ASIENTOS,4,PLUTARCO ELÍAS CALLES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0298V,1,ADOLFO LOPEZ MATEOS,2,ASIENTOS,36,OJO DE AGUA DE ROSALES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0299U,1,NI¥O ARTILLERO,2,ASIENTOS,35,NORIA DEL BORREGO (NORIAS),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0300T,1,HEROINAS MEXICANAS,7,RINCÓN DE ROMOS,16,16 DE SEPTIEMBRE,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0301S,1,LIC. ROMULO SANCHEZ MIRELES,10,EL LLANO,74,EL RETOÑO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0302R,1,AGUSTIN MELGAR,1,AGUASCALIENTES,367,SAN ANTONIO DE PEÑUELAS,PRIMARIA,PRIMARIA GENERAL,SI
1,01DPR0303Q,1,20 DE NOVIEMBRE,3,CALVILLO,55,OJOCALIENTE,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0306N,1,ENRIQUE OLIVARES SANTANA,4,COSÍO,38,ZACATEQUILLAS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0307M,1,NETZAHUALCOYOTL,2,ASIENTOS,60,VIUDAS DE PONIENTE,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0308L,1,IGNACIO ZARAGOZA,3,CALVILLO,43,MALPASO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0309K,1,EMILIO CARRANZA,2,ASIENTOS,48,SAN JOSÉ DEL RÍO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0310Z,1,MARIANO MATAMOROS,2,ASIENTOS,25,GUADALUPE DE ATLAS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0311Z,1,EMILIANO ZAPATA,2,ASIENTOS,33,MOLINOS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0312Y,1,NICOLAS BRAVO,2,ASIENTOS,30,LÁZARO CÁRDENAS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0313X,1,JILOTEPEC,2,ASIENTOS,28,JILOTEPEC,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0314W,1,INDEPENDENCIA,2,ASIENTOS,27,JARILLAS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0315V,1,ENRIQUE OLIVARES SANTANA,2,ASIENTOS,23,LA GLORIA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0316U,1,NICOLAS BRAVO,2,ASIENTOS,22,FRANCISCO VILLA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0317T,1,EMILIANO ZAPATA,2,ASIENTOS,47,SAN GIL,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0319R,1,FRANCISCO SARABIA,2,ASIENTOS,41,EL POLVO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0320G,1,LAZARO CARDENAS,2,ASIENTOS,40,PINO SUÁREZ (RANCHO VIEJO),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0321F,1,FRANCISCO I. MADERO,2,ASIENTOS,51,SAN RAFAEL DE OCAMPO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0322E,1,JOSE MARIA MORELOS,2,ASIENTOS,58,EL TULE,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0323D,1,FRANCISCO I. MADERO,2,ASIENTOS,8,BIMBALETES ATLAS (TANQUE DE LA VIEJA),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0324C,1,CUAUHTEMOC,3,CALVILLO,21,EL CUERVERO (CUERVEROS),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0326A,1,MIGUEL HIDALGO,3,CALVILLO,20,COLOMOS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0327Z,1,21 DE AGOSTO,3,CALVILLO,9,BARRANCA DE PORTALES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0329Y,1,16 DE SEPTIEMBRE,1,AGUASCALIENTES,237,JALTOMATE,PRIMARIA,PRIMARIA GENERAL,SI
1,01DPR0330N,1,HOGAR Y PATRIA,1,AGUASCALIENTES,191,LOS DURÓN,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0331M,1,IGNACIO ZARAGOZA,10,EL LLANO,39,LICENCIADO JESÚS TERÁN (EL MUERTO),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0332L,1,ESTEBAN S. CASTORENA,4,COSÍO,1,COSÍO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0333K,1,CARMEN MARTIN DEL CAMPO,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0334J,1,VENUSTIANO CARRANZA,1,AGUASCALIENTES,226,HACIENDA NUEVA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0336H,1,JOSE MARIA CHAVEZ,1,AGUASCALIENTES,144,EL COLORADO (EL SOYATAL),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0337G,1,GENERAL LUCIO BLANCO,1,AGUASCALIENTES,171,LOS CUERVOS (LOS OJOS DE AGUA),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0338F,1,JESUS F. CONTRERAS,1,AGUASCALIENTES,170,CUAUHTÉMOC (LAS PALOMAS),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0339E,1,AGUSTIN MELGAR,11,SAN FRANCISCO DE LOS ROMO,12,LA CONCEPCIÓN,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0340U,1,BRAULIO RODRIGUEZ,1,AGUASCALIENTES,146,EL CONEJAL,PRIMARIA,PRIMARIA GENERAL,SI
1,01DPR0341T,1,ANASTASIO SERNA,1,AGUASCALIENTES,138,CENTRO DE ARRIBA (EL TARAY),PRIMARIA,PRIMARIA GENERAL,SI
1,01DPR0342S,1,LAZARO CARDENAS,1,AGUASCALIENTES,292,EL NIÁGARA,PRIMARIA,PRIMARIA GENERAL,SI
1,01DPR0343R,1,BELISARIO DOMINGUEZ,1,AGUASCALIENTES,291,LOS NEGRITOS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0347N,1,CRISTOBAL COLON,1,AGUASCALIENTES,285,MONTORO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0348M,1,JOSE NU¥EZ,11,SAN FRANCISCO DE LOS ROMO,42,LORETITO (CHARCO DEL TORO),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0349L,1,MARGARITA MAZA DE JUAREZ,10,EL LLANO,41,LOMAS DEL REFUGIO (LA LOMA),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0351Z,1,LIC. JESUS TERAN,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0354X,1,PROFA. ROSA TRILLO LOPEZ,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0356V,1,RAFAEL ARELLANO VALLE,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,SI
1,01DPR0358T,1,EMILIANO ZAPATA,1,AGUASCALIENTES,139,CIENEGUILLA (LA LUMBRERA),PRIMARIA,PRIMARIA GENERAL,SI
1,01DPR0359S,1,GENERAL FRANCISCO VILLA,1,AGUASCALIENTES,190,EL DURAZNILLO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0360H,1,DR. JESUS DIAZ DE LEON,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0361G,1,JOSE MARIA CHAVEZ,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0362F,1,21 DE AGOSTO,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0363E,1,INDEPENDENCIA,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0364D,1,GENERAL GABRIEL LEYVA,11,SAN FRANCISCO DE LOS ROMO,16,CHICALOTE [ESTACIÓN],PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0366B,1,JOSE MARIA MORELOS,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0367A,1,VICENTE GUERRERO,1,AGUASCALIENTES,127,LOS CAÑOS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0369Z,1,MELCHOR OCAMPO,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0372M,1,BENITO JUAREZ,2,ASIENTOS,243,SAN VICENTE,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0373L,1,PEDRO GARCIA ROJAS,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0374K,1,MELQUIADES MORENO,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0375J,1,VICENTE GUERRERO,9,TEPEZALÁ,9,EL CARMEN,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0376I,1,REVOLUCION,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0377H,1,FERMIN BECERRA,1,AGUASCALIENTES,315,PEÑUELAS (EL CIENEGAL),PRIMARIA,PRIMARIA GENERAL,SI
1,01DPR0378G,1,MANUEL FERNANDEZ,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0380V,1,BENITO JUAREZ,11,SAN FRANCISCO DE LOS ROMO,3,AMAPOLAS DEL RÍO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0381U,1,MIGUEL HIDALGO Y COSTILLA,1,AGUASCALIENTES,120,BUENAVISTA DE PEÑUELAS,PRIMARIA,PRIMARIA GENERAL,SI
1,01DPR0382T,1,JOSE MA. MORELOS,2,ASIENTOS,5,AMARILLAS DE ESPARZA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0383S,1,JUVENTINO ROSAS,3,CALVILLO,24,CHIQUIHUITERO (SAN ISIDRO),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0387O,1,JOSE MARIA MORELOS,3,CALVILLO,57,OJO DE AGUA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0388N,1,FRANCISCO I. MADERO,3,CALVILLO,4,LAS ÁNIMAS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0389M,1,MIGUEL HIDALGO,10,EL LLANO,18,LOS CONOS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0390B,1,CUAUHTEMOC,4,COSÍO,25,EL REFUGIO DE PROVIDENCIA (PROVIDENCIA),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0391A,1,NARCISO MENDOZA,4,COSÍO,33,SOLEDAD DE ABAJO [ESTACIÓN DE ADAMES],PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0392Z,1,ESTEBAN S. CASTORENA,4,COSÍO,32,SANTA MARÍA DE LA PAZ,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0393Z,1,ANASTASIO RODRIGUEZ,5,JESÚS MARÍA,33,GENERAL IGNACIO ZARAGOZA (VENADERO),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0394Y,1,EDMUNDO GAMES OROZCO,7,RINCÓN DE ROMOS,11,CALIFORNIA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0395X,1,LAZARO CARDENAS,10,EL LLANO,1,PALO ALTO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0396W,1,GABRIEL RAMOS MILLAN,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0397V,1,ESTEBAN AVILA MIER,11,SAN FRANCISCO DE LOS ROMO,1,SAN FRANCISCO DE LOS ROMO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0398U,1,NICOLAS BRAVO,10,EL LLANO,21,EL COPETILLO (EL MOQUETE),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0399T,1,RICARDO FLORES MAGON,11,SAN FRANCISCO DE LOS ROMO,51,LA PROVIDENCIA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0400S,1,GENERAL RAMON CORONA,10,EL LLANO,59,EL PUERTECITO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0401R,1,VICENTE GUERRERO,4,COSÍO,11,EL DURAZNO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0402Q,1,NI¥OS HEROES,5,JESÚS MARÍA,66,PASO BLANCO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0405N,1,ENRIQUE M. DEL VALLE,5,JESÚS MARÍA,7,LOS ARQUITOS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0407L,1,RAMON LOPEZ VELARDE,5,JESÚS MARÍA,104,TAPIAS VIEJAS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0408K,1,JOSEFA ORTIZ DE DOMINGUEZ,5,JESÚS MARÍA,1,JESÚS MARÍA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0410Z,1,FRANCISCO I. MADERO,9,TEPEZALÁ,8,CARBONERAS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0411Y,1,NI¥O ARTILLERO,9,TEPEZALÁ,51,CALDERA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0412X,1,GERMAN ESPINOSA,10,EL LLANO,42,LA LUZ,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0413W,1,LAZARO CARDENAS,2,ASIENTOS,53,TANQUE DE GUADALUPE,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0414V,1,IGNACIO ALTAMIRANO,2,ASIENTOS,45,EL SALITRE,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0415U,1,SIMON DE LOS SANTOS,2,ASIENTOS,34,LAS NEGRITAS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0416T,1,LAZARO CARDENAS,2,ASIENTOS,21,LAS FRAGUAS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0417S,1,MARTIRES DE LA REVOLUCION,2,ASIENTOS,39,PILOTOS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0418R,1,VICENTE GARCIA,2,ASIENTOS,37,OJO DE AGUA DE LOS SAUCES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0419Q,1,FRANCISCO SARABIA,10,EL LLANO,27,FRANCISCO SARABIA (LA REFORMA),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0420F,1,LIC. ADOLFO LOPEZ MATEOS,6,PABELLÓN DE ARTEAGA,185,EJIDO OJO ZARCO (LA LOMA),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0421E,1,FRANCISCO I. MADERO,1,AGUASCALIENTES,125,CAÑADA GRANDE DE COTORINA,PRIMARIA,PRIMARIA GENERAL,SI
1,01DPR0422D,1,GUADALUPE VICTORIA,10,EL LLANO,58,OJO DE AGUA DE CRUCITAS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0423C,1,LIC. BENITO JUAREZ,10,EL LLANO,54,MONTOYA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0424B,1,CUAUHTEMOC,10,EL LLANO,83,SAN FRANCISCO DE LOS VIVEROS,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0425A,1,JOSE MA. MORELOS,9,TEPEZALÁ,19,EL PORVENIR,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0426Z,1,EMILIANO ZAPATA,2,ASIENTOS,24,GORRIONES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0427Z,1,EMILIANO ZAPATA,9,TEPEZALÁ,13,EL GIGANTE,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0428Y,1,ABRAHAM CRUZ,9,TEPEZALÁ,1,TEPEZALÁ,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0429X,1,FRANCISCO I. MADERO,9,TEPEZALÁ,22,PUERTO DE LA CONCEPCIÓN,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0430M,1,PLUTARCO ELIAS CALLES,9,TEPEZALÁ,24,EL REFUGIO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0431L,1,FRANCISCO I. MADERO,11,SAN FRANCISCO DE LOS ROMO,73,EL TEPETATE,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0433J,1,CUAUHTEMOC,9,TEPEZALÁ,30,LA VICTORIA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0436G,1,FORD 57,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0438E,1,IGNACIO ALLENDE,10,EL LLANO,119,LA TINAJA,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0439D,1,JUSTO SIERRA,10,EL LLANO,118,EL TILDÍO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0440T,1,ESTEBAN S. CASTORENA,10,EL LLANO,116,EL TERREMOTO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0441S,1,JUSTO SIERRA,1,AGUASCALIENTES,444,EL TANQUE DE LOS JIMÉNEZ,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0442R,1,LIC. BENITO JUAREZ,1,AGUASCALIENTES,437,SOLEDAD DE ABAJO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0443Q,1,RAFAEL QUEVEDO,10,EL LLANO,107,SANTA ROSA (EL HUIZACHE),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0444P,1,J. JESUS DE LIRA,1,AGUASCALIENTES,429,SANTA MARÍA DE GALLARDO,PRIMARIA,PRIMARIA GENERAL,SI
1,01DPR0445O,1,SILVESTRE DORADOR,7,RINCÓN DE ROMOS,34,PUERTA DEL MUERTO (EL 15),PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0446N,1,JOSE MA. MORELOS,4,COSÍO,30,EL SALERO,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0448L,1,PENSADOR MEXICANO,1,AGUASCALIENTES,1,AGUASCALIENTES,PRIMARIA,PRIMARIA GENERAL,NO
1,01DPR0451Z,1,LIC. BENITO JUAREZ,1,AGUASCALIENTES,128,EL CARIÑÁN,PRIMARIA,PRIMARIA GENERAL,SI
1,01DPR0452Y,1,JUSTO SIERRA,9,TEPEZALÁ,3,EL ÁGUILA,PRIMARIA,PRIMARIA GENERAL,NO
